Save, 0,2.748311
Fetch, 1,5.427547
Delete, 1,4.138496
Fetch, 2,0.922673
Save, 2,2.621004
Fetch, 3,3.098733
Delete, 3,4.146225
Fetch, 4,0.796929
Save, 4,2.342187
Fetch, 5,3.142658
Delete, 5,3.996708
Fetch, 6,0.83561
Save, 6,2.441495
Fetch, 7,3.101831
Delete, 7,4.015569
Fetch, 8,0.855441
Save, 8,2.477832
Fetch, 9,3.106373
Delete, 9,3.988797
Fetch, 10,0.761484
Save, 10,2.400745
Fetch, 11,2.946294
Delete, 11,3.909463
Fetch, 12,0.829279
Save, 12,2.204845
Fetch, 13,2.779661
Delete, 13,3.862052
Fetch, 14,0.865085
Save, 14,2.211798
Fetch, 15,2.239696
Delete, 15,3.750981
Fetch, 16,0.805708
Save, 16,2.234317
Fetch, 17,2.676242
Delete, 17,3.893603
Fetch, 18,0.795564
Save, 18,2.239839
Fetch, 19,2.191535
Delete, 19,3.739732
Fetch, 20,0.834475
Save, 20,2.22292
Fetch, 21,2.225588
Delete, 21,3.486438
Fetch, 22,0.74056
Save, 22,1.8891
Fetch, 23,2.208858
Delete, 23,3.611241
Fetch, 24,0.795606
Save, 24,1.944704
Fetch, 25,2.263691
Delete, 25,3.534583
Fetch, 26,0.846646
Save, 26,1.925135
Fetch, 27,2.227841
Delete, 27,3.499129
Fetch, 28,0.737835
Save, 28,1.88192
Fetch, 29,1.945739
Delete, 29,3.303505
Fetch, 30,0.760518
Save, 30,1.791604
Fetch, 31,1.983205
Delete, 31,3.291981
Fetch, 32,0.78101
Save, 32,1.779871
Fetch, 33,1.907515
Delete, 33,3.400353
Fetch, 34,0.807157
Save, 34,1.784975
Fetch, 35,1.951384
Delete, 35,3.348174
Fetch, 36,0.815258
Save, 36,1.77138
Fetch, 37,1.936726
Delete, 37,3.394864
Fetch, 38,0.789985
Save, 38,1.810341
Fetch, 39,1.882568
Delete, 39,3.353139
Fetch, 40,0.786454
Save, 40,1.78292
Fetch, 41,1.899164
Delete, 41,3.375274
Fetch, 42,0.774259
Save, 42,1.77356
Fetch, 43,1.933747
Delete, 43,3.345969
Fetch, 44,0.804648
Save, 44,1.801905
Fetch, 45,1.718212
Delete, 45,3.300113
Fetch, 46,0.789271
Save, 46,1.713198
Fetch, 47,1.677819
Delete, 47,3.337649
Fetch, 48,0.791615
Save, 48,1.730691
Fetch, 49,1.653897
Delete, 49,3.292359
Fetch, 50,0.80616
Save, 50,1.850241
Fetch, 51,1.650411
Delete, 51,3.27182
Fetch, 52,0.766553
Save, 52,1.786252
Fetch, 53,1.675551
Delete, 53,3.273972
Fetch, 54,0.76535
Save, 54,1.742677
Fetch, 55,1.679588
Delete, 55,3.312046
Fetch, 56,0.81975
Save, 56,1.732792
Fetch, 57,1.713585
Delete, 57,3.278295
Fetch, 58,0.784515
Save, 58,1.705932
Fetch, 59,1.689337
Delete, 59,3.223159
Fetch, 60,0.790837
Save, 60,5.311612
Fetch, 61,1.671043
Delete, 61,3.225413
Fetch, 62,0.783034
Save, 62,1.700909
Fetch, 63,1.669171
Delete, 63,3.256502
Fetch, 64,0.774765
Save, 64,1.637116
Fetch, 65,1.6404
Delete, 65,3.272741
Fetch, 66,0.783079
Save, 66,1.646473
Fetch, 67,1.669629
Delete, 67,3.281389
Fetch, 68,0.815989
Save, 68,1.683801
Fetch, 69,1.636842
Delete, 69,3.366069
Fetch, 70,0.771694
Save, 70,1.648813
Fetch, 71,1.65268
Delete, 71,3.271527
Fetch, 72,0.778767
Save, 72,1.691787
Fetch, 73,1.660635
Delete, 73,3.256166
Fetch, 74,0.774463
Save, 74,1.605779
Fetch, 75,1.667876
Delete, 75,3.190748
Fetch, 76,0.763027
Save, 76,1.312022
Fetch, 77,1.660195
Delete, 77,3.22643
Fetch, 78,0.761374
Save, 78,1.623532
Fetch, 79,1.638555
Delete, 79,3.190243
Fetch, 80,0.776644
Save, 80,1.645837
Fetch, 81,1.626488
Delete, 81,3.207733
Fetch, 82,0.761899
Save, 82,1.627743
Fetch, 83,1.665598
Delete, 83,3.24564
Fetch, 84,0.759399
Save, 84,1.586526
Fetch, 85,1.663865
Delete, 85,3.217628
Fetch, 86,0.813913
Save, 86,1.62462
Fetch, 87,1.728791
Delete, 87,3.21095
Fetch, 88,0.755213
Save, 88,1.584169
