Save, 0,8.345678
Fetch, 1,11.236182
Delete, 1,14.960288
Fetch, 2,0.930742
Save, 2,7.54812
Fetch, 3,8.441211
Delete, 3,14.723626
Fetch, 4,0.76758
Save, 4,6.989854
Fetch, 5,7.981994
Delete, 5,14.138521
Fetch, 6,0.818867
Save, 6,5.616178
Fetch, 7,8.379937
Delete, 7,11.311775
Fetch, 8,0.839642
Save, 8,5.397859
Fetch, 9,6.999917
Delete, 9,12.843163
Fetch, 10,0.82707
Save, 10,5.053771
Fetch, 11,5.667422
Delete, 11,12.583428
Fetch, 12,0.821479
Save, 12,5.117201
Fetch, 13,5.522864
Delete, 13,12.656385
Fetch, 14,0.797776
Save, 14,5.230481
Fetch, 15,4.719109
Delete, 15,12.679253
Fetch, 16,0.830773
Save, 16,4.944931
Fetch, 17,4.581686
Delete, 17,11.713129
Fetch, 18,0.83701
Save, 18,4.718822
Fetch, 19,4.628058
Delete, 19,12.011283
Fetch, 20,0.847859
Save, 20,5.326516
Fetch, 21,4.624217
Delete, 21,11.891409
Fetch, 22,0.792461
Save, 22,4.320438
Fetch, 23,4.699587
Delete, 23,11.926288
Fetch, 24,0.79548
Save, 24,4.192818
Fetch, 25,4.874081
Delete, 25,11.865041
Fetch, 26,0.819874
Save, 26,4.364387
Fetch, 27,4.022699
Delete, 27,11.866785
Fetch, 28,0.77569
Save, 28,4.24103
Fetch, 29,3.953085
Delete, 29,12.04626
Fetch, 30,0.804604
Save, 30,4.254366
Fetch, 31,3.788166
Delete, 31,9.508798
Fetch, 32,0.821878
Save, 32,4.400633
Fetch, 33,3.832193
Delete, 33,11.517572
Fetch, 34,0.780355
Save, 34,3.974846
Fetch, 35,3.774464
Delete, 35,11.343655
Fetch, 36,0.778632
Save, 36,3.792333
Fetch, 37,3.832963
Delete, 37,11.220338
Fetch, 38,0.808738
Save, 38,3.502627
Fetch, 39,3.615775
Delete, 39,10.465152
Fetch, 40,0.694134
Save, 40,2.595177
Fetch, 41,3.226579
Delete, 41,10.464086
Fetch, 42,0.779977
Save, 42,2.756362
Fetch, 43,3.268641
Delete, 43,10.166874
Fetch, 44,0.807865
Save, 44,2.802642
Fetch, 45,3.169443
Delete, 45,10.254752
Fetch, 46,0.723939
Save, 46,2.673188
Fetch, 47,3.223465
Delete, 47,10.305743
Fetch, 48,0.753172
Save, 48,2.743225
Fetch, 49,3.215783
Delete, 49,10.301646
Fetch, 50,0.78251
Save, 50,2.821424
Fetch, 51,3.24875
Delete, 51,9.874162
Fetch, 52,0.702459
Save, 52,2.672584
Fetch, 53,3.143085
Delete, 53,10.195242
Fetch, 54,0.697277
Save, 54,2.721495
Fetch, 55,3.250042
Delete, 55,10.263804
Fetch, 56,0.828448
Save, 56,2.830552
Fetch, 57,3.149239
Delete, 57,7.655971
Fetch, 58,0.761141
Save, 58,2.73942
Fetch, 59,3.172974
Delete, 59,10.289106
Fetch, 60,0.81179
Save, 60,2.788465
Fetch, 61,3.145757
Delete, 61,10.259719
Fetch, 62,0.792749
Save, 62,2.826279
Fetch, 63,3.11821
Delete, 63,10.236193
Fetch, 64,0.763203
Save, 64,2.690886
Fetch, 65,3.134701
Delete, 65,10.341273
Fetch, 66,0.693241
Save, 66,3.035747
Fetch, 67,3.132461
Delete, 67,10.198923
Fetch, 68,0.777819
Save, 68,2.730111
Fetch, 69,3.342339
Delete, 69,10.364696
Fetch, 70,0.840241
Save, 70,2.69737
Fetch, 71,3.207094
Delete, 71,10.351054
Fetch, 72,0.698319
Save, 72,2.685385
Fetch, 73,3.284196
Delete, 73,10.263641
Fetch, 74,0.781898
Save, 74,2.833969
Fetch, 75,3.153194
Delete, 75,7.716157
Fetch, 76,0.745462
Save, 76,2.679919
Fetch, 77,3.162036
Delete, 77,10.384613
Fetch, 78,0.889388
Save, 78,2.706411
Fetch, 79,1.55266
Delete, 79,10.335151
Fetch, 80,0.752201
Save, 80,2.764726
Fetch, 81,1.463257
Delete, 81,8.243344
Fetch, 82,0.727836
Save, 82,2.700847
Fetch, 83,1.350688
Delete, 83,10.408624
Fetch, 84,0.726101
Save, 84,2.784737
Fetch, 85,1.464344
Delete, 85,10.283694
Fetch, 86,0.705888
Save, 86,2.829175
Fetch, 87,1.430299
Delete, 87,9.610972
Fetch, 88,0.780803
Save, 88,2.7147
Fetch, 89,1.311939
Delete, 89,10.282111
Fetch, 90,0.679871
Save, 90,2.725442
Fetch, 91,1.370437
Delete, 91,8.105406
Fetch, 92,0.713611
Save, 92,2.7518
Fetch, 93,1.422655
Delete, 93,10.26668
Fetch, 94,0.698602
Save, 94,2.712253
Fetch, 95,1.319085
Delete, 95,7.595718
Fetch, 96,0.706454
Save, 96,2.662481
Fetch, 97,1.534373
Delete, 97,10.297838
Fetch, 98,0.743397
Save, 98,2.708431
Fetch, 99,1.525584
Delete, 99,10.167309
Fetch, 100,0.718744
Save, 100,2.732191
Fetch, 101,1.431262
Delete, 101,9.417775
Fetch, 102,0.64238
Save, 102,2.65728
Fetch, 103,1.3457
Delete, 103,10.220069
Fetch, 104,0.716186
Save, 104,2.772246
Fetch, 105,1.417766
Delete, 105,8.17527
Fetch, 106,0.642278
Save, 106,2.578597
Fetch, 107,1.427292
Delete, 107,10.262059
Fetch, 108,0.71638
Save, 108,2.66277
Fetch, 109,1.318249
Delete, 109,7.585483
Fetch, 110,0.743507
Save, 110,2.699275
Fetch, 111,1.347966
Delete, 111,10.204724
Fetch, 112,0.644652
Save, 112,2.585547
Fetch, 113,1.366848
Delete, 113,7.482414
Fetch, 114,0.706796
Save, 114,2.678125
Fetch, 115,1.353235
Delete, 115,10.238054
Fetch, 116,0.717498
Save, 116,2.775995
Fetch, 117,1.421084
Delete, 117,10.35482
Fetch, 118,0.703032
Save, 118,2.667926
Fetch, 119,1.399723
Delete, 119,9.408422
Fetch, 120,0.652035
Save, 120,2.686568
Fetch, 121,1.353523
Delete, 121,10.250735
Fetch, 122,0.683543
Save, 122,2.634947
Fetch, 123,1.386537
Delete, 123,8.154988
Fetch, 124,0.697897
Save, 124,2.676895
Fetch, 125,1.288111
Delete, 125,10.174033
Fetch, 126,0.638874
Save, 126,2.602512
Fetch, 127,1.382196
Delete, 127,7.781743
Fetch, 128,0.734632
Save, 128,2.667382
Fetch, 129,1.341725
Delete, 129,10.217627
Fetch, 130,0.639629
Save, 130,2.605344
Fetch, 131,1.383887
Delete, 131,10.23508
Fetch, 132,0.697499
Save, 132,2.705065
Fetch, 133,1.404314
Delete, 133,9.668777
Fetch, 134,0.668961
Save, 134,2.63149
Fetch, 135,1.419289
Delete, 135,10.19549
Fetch, 136,0.695672
Save, 136,2.646167
Fetch, 137,1.392082
Delete, 137,8.416637
Fetch, 138,0.697889
Save, 138,2.675486
Fetch, 139,1.467984
Delete, 139,10.275314
Fetch, 140,0.731576
Save, 140,2.693261
Fetch, 141,1.477463
Delete, 141,7.655011
Fetch, 142,0.690147
Save, 142,2.639694
Fetch, 143,1.406594
Delete, 143,10.283674
Fetch, 144,0.699835
Save, 144,2.682212
Fetch, 145,1.429478
Delete, 145,10.131442
Fetch, 146,0.783728
Save, 146,2.806667
Fetch, 147,1.432986
Delete, 147,9.633115
Fetch, 148,0.697325
Save, 148,2.732358
Fetch, 149,1.480116
Delete, 149,10.413228
Fetch, 150,0.712211
Save, 150,2.682682
Fetch, 151,1.414456
Delete, 151,8.049867
Fetch, 152,0.730503
Save, 152,2.691391
Fetch, 153,1.427984
Delete, 153,10.264152
Fetch, 154,0.699034
Save, 154,2.721077
Fetch, 155,1.403979
Delete, 155,7.559817
Fetch, 156,0.672511
Save, 156,2.584476
Fetch, 157,1.409565
Delete, 157,10.263145
Fetch, 158,0.717003
Save, 158,2.735872
Fetch, 159,1.459452
Delete, 159,10.212574
Fetch, 160,0.700184
Save, 160,2.696224
Fetch, 161,1.420197
Delete, 161,9.609393
Fetch, 162,0.700207
Save, 162,2.762847
Fetch, 163,1.532561
Delete, 163,10.210826
Fetch, 164,0.739184
Save, 164,2.729461
Fetch, 165,1.469194
Delete, 165,8.060282
Fetch, 166,0.696662
Save, 166,2.657296
Fetch, 167,1.515906
Delete, 167,10.286128
Fetch, 168,0.643158
Save, 168,2.597047
Fetch, 169,1.435685
Delete, 169,7.502123
Fetch, 170,0.730055
Save, 170,2.701867
Fetch, 171,1.407678
Delete, 171,10.285854
Fetch, 172,0.692229
Save, 172,2.684069
Fetch, 173,1.408186
Delete, 173,10.220898
Fetch, 174,0.701999
Save, 174,2.704103
Fetch, 175,1.462094
Delete, 175,9.584755
Fetch, 176,0.740849
Save, 176,2.8011
Fetch, 177,1.380499
Delete, 177,10.220109
Fetch, 178,0.653168
Save, 178,2.621803
Fetch, 179,1.450806
Delete, 179,8.233394
Fetch, 180,0.693069
Save, 180,2.63025
Fetch, 181,1.452218
Delete, 181,10.217574
Fetch, 182,0.717385
Save, 182,2.733643
Fetch, 183,1.602732
Delete, 183,7.483964
Fetch, 184,0.684361
Save, 184,2.637088
Fetch, 185,1.382711
Delete, 185,10.19843
Fetch, 186,0.700921
Save, 186,2.661369
Fetch, 187,1.365066
Delete, 187,10.165593
Fetch, 188,0.658541
Save, 188,2.673192
Fetch, 189,1.408293
Delete, 189,9.742909
Fetch, 190,0.713651
Save, 190,2.717418
Fetch, 191,1.419968
Delete, 191,10.288364
Fetch, 192,0.637088
Save, 192,2.548792
Fetch, 193,1.589693
Delete, 193,8.374982
Fetch, 194,0.711646
Save, 194,2.77652
Fetch, 195,1.42638
Delete, 195,10.285466
Fetch, 196,0.630947
Save, 196,2.599711
Fetch, 197,1.526244
Delete, 197,7.635201
Fetch, 198,0.677492
Save, 198,2.651732
Fetch, 199,1.435733
Delete, 199,10.230584
Fetch, 200,0.722929
Save, 200,2.688923
Fetch, 201,1.435283
Delete, 201,10.336486
Fetch, 202,0.676935
Save, 202,2.677936
Fetch, 203,1.488644
Delete, 203,9.669957
