Save, 0,21.799688
Fetch, 1,23.086069
Delete, 1,47.46972
Fetch, 2,0.823294
Save, 2,18.501506
Fetch, 3,17.449893
Delete, 3,41.974616
Fetch, 4,0.806155
Save, 4,15.444969
Fetch, 5,15.899141
Delete, 5,43.880801
Fetch, 6,0.745907
Save, 6,14.6597
Fetch, 7,11.933499
Delete, 7,41.777273
Fetch, 8,0.812201
Save, 8,12.527547
Fetch, 9,11.464836
Delete, 9,42.00126
Fetch, 10,0.731082
Save, 10,9.253509
Fetch, 11,10.269181
Delete, 11,35.524623
Fetch, 12,0.782481
Save, 12,8.677426
Fetch, 13,9.747135
Delete, 13,35.86742
Fetch, 14,0.746662
Save, 14,8.764729
Fetch, 15,9.426443
Delete, 15,35.96197
Fetch, 16,0.760239
Save, 16,9.043242
Fetch, 17,9.437387
Delete, 17,42.392194
Fetch, 18,0.772611
Save, 18,7.75938
Fetch, 19,8.946097
Delete, 19,38.727772
Fetch, 20,0.920169
Save, 20,7.435655
Fetch, 21,3.67949
Delete, 21,34.849889
Fetch, 22,0.742421
Save, 22,8.876192
Fetch, 23,3.373784
Delete, 23,38.801576
Fetch, 24,0.648193
Save, 24,7.374252
Fetch, 25,3.496624
Delete, 25,42.284574
Fetch, 26,0.798824
Save, 26,8.211999
Fetch, 27,3.557289
Delete, 27,42.502337
Fetch, 28,0.758855
Save, 28,8.457846
Fetch, 29,3.489501
Delete, 29,37.186654
Fetch, 30,0.742507
Save, 30,8.73919
Fetch, 31,4.03943
Delete, 31,37.898112
Fetch, 32,0.732976
Save, 32,9.094599
Fetch, 33,3.955474
Delete, 33,39.579125
Fetch, 34,0.730997
Save, 34,7.987809
Fetch, 35,3.378206
Delete, 35,36.443728
Fetch, 36,0.759486
Save, 36,8.918584
Fetch, 37,3.403986
Delete, 37,32.418854
Fetch, 38,0.749505
Save, 38,9.028512
Fetch, 39,3.668638
Delete, 39,38.441332
Fetch, 40,0.672044
Save, 40,8.784738
Fetch, 41,3.236864
Delete, 41,39.494417
Fetch, 42,0.665985
Save, 42,7.580121
Fetch, 43,3.403452
Delete, 43,42.92797
Fetch, 44,0.677126
Save, 44,7.910653
Fetch, 45,3.377308
Delete, 45,43.308398
Fetch, 46,0.670357
Save, 46,8.085744
Fetch, 47,3.214588
Delete, 47,43.469881
