Delete, 1.853259
Fetch, 0.682164
Save, 1.062664
Fetch, 1.213124
Delete, 1.860876
Fetch, 0.729421
Save, 1.116654
Fetch, 1.200552
Delete, 1.845714
Fetch, 0.798567
Save, 1.120463
Fetch, 1.208277
Delete, 1.980908
Fetch, 0.722271
Save, 1.066399
Fetch, 1.214016
Delete, 1.837184
Fetch, 0.753676
Save, 1.106791
Fetch, 1.137925
Delete, 1.761283
Fetch, 0.744524
Save, 1.053267
Fetch, 1.103632
Delete, 1.732489
Fetch, 0.71733
Save, 1.014713
Fetch, 1.202193
Delete, 1.806627
Fetch, 0.706386
Save, 1.057946
Fetch, 1.128422
Delete, 1.758582
Fetch, 0.73167
Save, 0.968239
Fetch, 1.114039
Delete, 1.725677
Fetch, 0.741987
Save, 1.073693
Fetch, 1.246523
Delete, 1.750762
Fetch, 0.73361
Save, 1.149324
Fetch, 1.149867
Delete, 1.719404
Fetch, 0.717911
Save, 0.893653
Fetch, 1.165492
Delete, 1.712782
Fetch, 0.750411
Save, 0.992829
Fetch, 1.118453
Delete, 1.670044
Fetch, 0.806047
Save, 0.965382
Fetch, 1.137493
Delete, 1.629515
Fetch, 0.767901
Save, 1.019523
Fetch, 1.159154
Delete, 1.741948
Fetch, 0.739897
Save, 0.973776
Fetch, 1.209574
Delete, 1.752601
Fetch, 0.668709
Save, 0.832085
Fetch, 1.140415
Delete, 1.671872
Fetch, 0.794799
Save, 0.993408
Fetch, 1.187591
Delete, 1.79095
Fetch, 0.699532
Save, 0.918931
Fetch, 1.20986
Delete, 1.696389
Fetch, 0.749531
Save, 0.955354
Fetch, 1.11282
Delete, 1.655813
Fetch, 0.757071
Save, 0.969971
Fetch, 1.197607
Delete, 1.76459
Fetch, 0.689634
Save, 0.884296
Fetch, 1.218474
Delete, 1.743214
Fetch, 0.734225
Save, 0.994652
Fetch, 1.20162
Delete, 1.742524
Fetch, 0.744852
Save, 0.993759
Fetch, 1.226893
Delete, 1.737673
Fetch, 0.678427
Save, 0.916727
Fetch, 1.20727
Delete, 2.920165
Fetch, 0.718487
Save, 1.220687
Fetch, 1.576677
Delete, 1.722661
Fetch, 0.78154
Save, 1.036465
Fetch, 1.532354
Delete, 1.689399
Fetch, 0.744522
Save, 0.981638
Fetch, 1.710164
Delete, 1.75626
Fetch, 0.689464
Save, 1.012344
Fetch, 1.543355
Delete, 1.696689
Fetch, 0.782435
Save, 1.025757
Fetch, 1.3307
Delete, 1.761922
Fetch, 0.681776
Save, 0.967709
Fetch, 1.292319
Delete, 1.683301
Fetch, 0.769532
Save, 0.989851
Fetch, 1.33874
Delete, 1.783635
Fetch, 0.691438
Save, 0.924981
Fetch, 1.325908
Delete, 1.758172
Fetch, 0.748452
Save, 1.052657
Fetch, 1.381554
Delete, 1.749983
Fetch, 0.768482
Save, 0.942624
Fetch, 1.346762
Delete, 1.784667
Fetch, 0.707172
Save, 0.929314
Fetch, 1.314231
Delete, 1.690415
Fetch, 0.739037
Save, 1.041578
Fetch, 1.365961
Delete, 1.780787
Fetch, 0.77261
Save, 1.004346
Fetch, 1.286804
Delete, 1.783024
Fetch, 0.781669
Save, 1.006223
Fetch, 1.351355
Delete, 1.757601
Fetch, 0.751673
Save, 0.94948
Fetch, 1.332692
Delete, 1.697424
Fetch, 0.783988
Save, 1.011562
Fetch, 1.353036
Delete, 1.755789
Fetch, 0.695651
Save, 0.928391
Fetch, 1.403842
Delete, 1.659402
Fetch, 0.746382
Save, 0.986897
Fetch, 1.482461
Delete, 1.753791
Fetch, 0.764415
Save, 1.011117
Fetch, 1.244124
Delete, 1.717376
Fetch, 0.74626
Save, 0.966167
Fetch, 1.244301
Delete, 1.743755
Fetch, 0.689192
Save, 0.921741
Fetch, 1.274974
Delete, 1.75373
Fetch, 0.753097
Save, 0.946446
Fetch, 1.226342
Delete, 1.768677
Fetch, 0.74502
Save, 0.977827
Fetch, 1.252653
Delete, 1.74419
Fetch, 0.748292
Save, 1.01843
Fetch, 1.169559
Delete, 1.674803
Fetch, 0.758407
Save, 0.985294
Fetch, 1.187586
Delete, 1.697376
Fetch, 0.723024
Save, 0.918243
Fetch, 1.250052
Delete, 1.739961
Fetch, 0.646022
Save, 0.910774
Fetch, 1.247935
Delete, 1.740777
Fetch, 0.738097
Save, 0.997247
Fetch, 1.247641
Delete, 1.73993
Fetch, 0.744539
Save, 0.993229
Fetch, 1.19314
Delete, 1.75528
Fetch, 0.730551
Save, 0.963121
Fetch, 1.11851
Delete, 1.665271
Fetch, 0.745288
Save, 0.996834
Fetch, 1.162526
Delete, 1.653128
Fetch, 0.751881
Save, 1.024275
Fetch, 1.178996
Delete, 1.780912
Fetch, 0.768239
Save, 0.957677
Fetch, 1.345317
Delete, 1.710171
Fetch, 0.735425
Save, 0.995509
Fetch, 1.212199
Delete, 1.696711
Fetch, 0.733205
Save, 0.974448
Fetch, 1.168252
Delete, 1.687717
Fetch, 0.695639
Save, 0.952156
Fetch, 1.119352
Delete, 1.693303
Fetch, 0.721689
Save, 0.968056
Fetch, 1.155152
Delete, 1.732532
Fetch, 0.736921
Save, 0.994091
Fetch, 1.232941
Delete, 1.747314
Fetch, 0.726364
Save, 0.973785
Fetch, 1.164395
Delete, 1.754146
Fetch, 0.73081
Save, 0.98624
Fetch, 1.220935
Delete, 1.711378
Fetch, 0.730814
Save, 0.969606
Fetch, 1.189014
Delete, 1.770965
Fetch, 0.75273
Save, 0.978857
Fetch, 1.185781
Delete, 1.758153
Fetch, 0.757632
Save, 1.01061
Fetch, 1.162227
Delete, 1.734934
Fetch, 0.702929
Save, 0.985272
Fetch, 1.191565
Delete, 1.739247
Fetch, 0.675712
Save, 0.916269
Fetch, 1.012056
Delete, 1.536774
Fetch, 0.771132
Save, 0.985103
Fetch, 1.207226
Delete, 1.751502
Fetch, 0.6825
Save, 0.852225
Fetch, 1.200523
Delete, 1.720681
Fetch, 0.664472
Save, 0.905392
Fetch, 1.181633
Delete, 1.718328
Fetch, 0.758544
Save, 0.939483
Fetch, 1.163603
Delete, 1.657247
Fetch, 0.70431
Save, 0.901731
