Save, 1.156865
Fetch, 3.608924
Delete, 1.527574
Fetch, 0.753244
Save, 0.815379
Fetch, 1.490055
Delete, 1.47656
Fetch, 0.934857
Save, 1.180801
Fetch, 1.359668
Delete, 1.501599
Fetch, 0.813901
Save, 1.21218
Fetch, 1.351325
Delete, 1.555198
Fetch, 0.785712
Save, 1.091219
Fetch, 1.35823
Delete, 1.548896
Fetch, 0.879056
Save, 1.174256
Fetch, 1.284448
Delete, 1.481023
Fetch, 0.837358
Save, 1.171484
Fetch, 1.266986
Delete, 1.497193
Fetch, 0.844011
Save, 1.146397
Fetch, 1.376018
Delete, 1.526535
Fetch, 0.864899
Save, 1.105086
Fetch, 1.307562
Delete, 1.495365
Fetch, 0.824791
Save, 1.150269
Fetch, 1.27938
Delete, 1.470144
Fetch, 0.772013
Save, 1.122255
Fetch, 1.218627
Delete, 1.456382
Fetch, 0.847816
Save, 1.139709
Fetch, 1.226633
Delete, 1.436548
Fetch, 0.813813
Save, 1.095784
Fetch, 1.240482
Delete, 1.436604
Fetch, 0.834072
Save, 1.102163
Fetch, 1.226137
Delete, 1.447769
Fetch, 0.823162
Save, 1.067402
Fetch, 1.201744
Delete, 1.481947
Fetch, 0.817522
Save, 1.051075
Fetch, 1.237313
Delete, 1.468265
Fetch, 0.818894
Save, 1.656649
Fetch, 1.210862
Delete, 1.410581
Fetch, 0.828279
Save, 1.098808
Fetch, 1.232386
Delete, 1.414382
Fetch, 0.822111
Save, 1.145065
Fetch, 1.160611
Delete, 1.414529
Fetch, 0.738153
Save, 1.123143
Fetch, 1.191396
Delete, 1.41806
Fetch, 0.797997
Save, 0.996483
Fetch, 1.217267
Delete, 1.406127
Fetch, 0.787571
Save, 1.061419
Fetch, 1.290727
Delete, 1.411011
Fetch, 0.798063
Save, 1.098095
Fetch, 1.194542
Delete, 1.431453
Fetch, 0.736738
Save, 1.014763
Fetch, 1.129002
Delete, 1.360479
Fetch, 0.794699
Save, 1.059966
Fetch, 1.194905
Delete, 1.45224
Fetch, 0.753564
Save, 0.952835
Fetch, 1.159973
Delete, 1.294689
Fetch, 0.816724
Save, 1.078305
Fetch, 1.136861
Delete, 1.435903
Fetch, 0.730966
Save, 1.024278
Fetch, 1.138195
Delete, 1.341474
Fetch, 0.835221
Save, 1.052965
Fetch, 1.182452
Delete, 1.394332
Fetch, 0.798141
Save, 1.058899
Fetch, 1.257076
Delete, 1.404612
Fetch, 0.798286
Save, 1.071548
Fetch, 1.224463
Delete, 1.428939
Fetch, 0.782603
Save, 1.050199
Fetch, 1.155011
Delete, 1.423364
Fetch, 0.835167
Save, 1.01711
Fetch, 1.201385
Delete, 1.44015
Fetch, 0.797857
Save, 0.943686
Fetch, 1.219222
Delete, 1.312802
Fetch, 0.722531
Save, 0.759314
Fetch, 1.135388
Delete, 1.279463
Fetch, 0.868449
Save, 0.984918
Fetch, 1.173369
Delete, 1.330591
Fetch, 0.790443
Save, 0.939009
Fetch, 1.190417
Delete, 1.311833
Fetch, 0.790622
Save, 0.968779
Fetch, 1.243809
Delete, 1.307368
Fetch, 0.792845
Save, 0.961568
Fetch, 1.093083
Delete, 1.298405
Fetch, 0.75637
Save, 0.919004
Fetch, 1.111846
Delete, 1.335947
Fetch, 0.757365
Save, 0.948902
Fetch, 0.995045
Delete, 1.293542
Fetch, 0.792132
Save, 0.920789
Fetch, 1.099194
Delete, 1.354076
Fetch, 0.828923
Save, 0.975189
Fetch, 1.091292
Delete, 1.317222
Fetch, 0.748084
Save, 0.905992
Fetch, 1.036171
Delete, 1.28483
Fetch, 0.769552
Save, 0.723954
Fetch, 1.152844
Delete, 1.328754
Fetch, 0.774388
Save, 0.949597
Fetch, 1.064005
Delete, 1.225114
Fetch, 0.713328
Save, 0.890686
Fetch, 1.09328
Delete, 1.361259
Fetch, 0.796979
Save, 0.899304
Fetch, 1.017272
Delete, 1.220844
Fetch, 0.768456
Save, 0.906809
Fetch, 1.009166
Delete, 1.224101
Fetch, 0.801038
Save, 0.91447
Fetch, 1.107124
Delete, 1.276768
Fetch, 0.817627
Save, 0.938772
Fetch, 1.081778
Delete, 1.285299
Fetch, 0.768778
Save, 0.936234
Fetch, 1.095966
Delete, 1.301009
Fetch, 0.754667
Save, 0.911274
Fetch, 1.076638
Delete, 1.257923
Fetch, 0.792085
Save, 0.925607
Fetch, 1.087438
Delete, 1.250269
Fetch, 0.63216
Save, 0.901377
Fetch, 1.056186
Delete, 1.287454
Fetch, 0.768782
Save, 0.927299
Fetch, 1.102272
Delete, 1.254044
Fetch, 0.777259
Save, 0.894883
Fetch, 1.064591
Delete, 1.281646
Fetch, 0.77066
Save, 0.980919
Fetch, 1.083645
Delete, 1.258274
Fetch, 0.775568
Save, 0.882589
Fetch, 1.181392
Delete, 1.266855
Fetch, 0.803153
Save, 0.910272
Fetch, 0.984086
Delete, 1.256832
Fetch, 0.755674
Save, 0.922735
Fetch, 0.998426
Delete, 1.283405
Fetch, 0.764615
Save, 0.916295
Fetch, 1.054145
Delete, 1.246615
Fetch, 0.788224
Save, 0.886884
Fetch, 0.967562
Delete, 1.197014
Fetch, 0.652791
Save, 0.830328
Fetch, 1.140901
Delete, 1.084707
Fetch, 0.754455
Save, 0.917931
Fetch, 1.013293
Delete, 1.255048
Fetch, 0.755464
Save, 0.869388
Fetch, 1.016326
Delete, 1.255541
Fetch, 0.738069
Save, 0.874678
Fetch, 1.058371
Delete, 1.239781
Fetch, 0.721929
Save, 0.710793
Fetch, 1.015656
Delete, 1.228259
Fetch, 0.787418
Save, 0.875115
Fetch, 0.98111
Delete, 1.247556
Fetch, 0.669364
Save, 0.833296
Fetch, 0.954198
Delete, 1.194635
Fetch, 0.662031
Save, 0.822999
Fetch, 0.97817
Delete, 1.262772
Fetch, 0.716243
Save, 0.793701
Fetch, 0.937598
Delete, 1.196176
Fetch, 0.735912
Save, 0.880009
Fetch, 0.977222
Delete, 1.23995
Fetch, 0.664654
Save, 0.818191
Fetch, 1.016802
Delete, 1.249363
Fetch, 0.691505
Save, 0.786313
Fetch, 0.948521
Delete, 1.139267
Fetch, 0.657527
Save, 0.785963
Fetch, 0.938372
Delete, 1.138174
Fetch, 0.728487
Save, 0.878041
Fetch, 1.004549
Delete, 1.273655
Fetch, 0.685375
Save, 0.810218
Fetch, 0.936017
Delete, 1.153064
Fetch, 0.721665
Save, 0.87046
Fetch, 1.01749
Delete, 1.191906
Fetch, 0.66601
Save, 0.813891
Fetch, 0.943524
Delete, 1.155103
Fetch, 0.712116
Save, 0.859214
Fetch, 1.010772
Delete, 1.268974
Fetch, 0.742802
Save, 0.841993
Fetch, 1.033601
Delete, 1.20968
Fetch, 0.730476
Save, 0.87612
Fetch, 0.98121
Delete, 1.233182
Fetch, 0.708796
Save, 0.805326
Fetch, 1.006852
Delete, 1.225107
Fetch, 0.726499
Save, 0.879536
Fetch, 1.03536
Delete, 1.230375
Fetch, 0.737164
Save, 0.853878
Fetch, 0.949161
Delete, 1.195964
Fetch, 0.744001
Save, 0.913166
Fetch, 0.913838
Delete, 1.188887
Fetch, 0.630069
Save, 0.801973
Fetch, 1.014366
Delete, 1.22501
Fetch, 0.652534
Save, 0.775622
Fetch, 0.908446
Delete, 1.139283
Fetch, 0.780052
Save, 0.878511
Fetch, 0.955104
Delete, 1.195604
Fetch, 0.768896
Save, 0.879969
Fetch, 1.020892
Delete, 1.234488
Fetch, 0.732095
Save, 0.890057
Fetch, 0.964575
Delete, 1.221959
Fetch, 0.733068
Save, 0.907551
Fetch, 0.911116
Delete, 1.213833
Fetch, 0.762148
Save, 0.839015
Fetch, 1.002562
Delete, 1.200855
Fetch, 0.727557
Save, 0.888334
Fetch, 0.970686
Delete, 1.222534
Fetch, 0.731729
Save, 0.888364
Fetch, 0.983301
Delete, 1.251726
Fetch, 0.641041
Save, 0.799675
Fetch, 1.100159
Delete, 1.259951
Fetch, 0.723715
Save, 0.857761
Fetch, 0.989609
Delete, 1.237776
Fetch, 0.744668
Save, 0.837794
Fetch, 0.980779
Delete, 1.225912
Fetch, 0.675852
Save, 0.768495
Fetch, 0.995421
Delete, 1.161271
Fetch, 0.657579
Save, 0.817738
Fetch, 0.985127
Delete, 1.22604
Fetch, 0.752319
Save, 0.849773
Fetch, 0.9774
Delete, 1.243786
Fetch, 0.672739
Save, 0.745222
Fetch, 0.935466
Delete, 1.09434
Fetch, 0.663281
Save, 0.749952
Fetch, 0.988884
Delete, 1.203668
Fetch, 0.680288
Save, 0.755108
Fetch, 1.023778
Delete, 1.160499
Fetch, 0.726434
Save, 0.852674
Fetch, 0.944805
Delete, 1.148089
Fetch, 0.662234
Save, 0.780305
Fetch, 0.956645
Delete, 1.206571
Fetch, 0.728782
Save, 0.83709
Fetch, 0.988049
Delete, 1.185284
Fetch, 0.743085
Save, 0.844901
Fetch, 1.008498
Delete, 1.186608
Fetch, 0.730672
Save, 0.832195
Fetch, 0.985514
Delete, 1.176915
Fetch, 0.776474
Save, 0.839758
Fetch, 1.018305
Delete, 1.214874
Fetch, 0.776782
Save, 0.843615
Fetch, 1.001366
Delete, 1.180519
