Save, 0,38.639235
Fetch, 1,32.626847
Delete, 1,119.804004
Fetch, 2,0.882342
Save, 2,27.013472
Fetch, 3,24.269066
Delete, 3,111.758182
Fetch, 4,0.814902
Save, 4,22.622397
Fetch, 5,20.588122
Delete, 5,106.417101
Fetch, 6,0.794112
Save, 6,13.210048
Fetch, 7,18.619186
Delete, 7,99.833648
Fetch, 8,0.815643
Save, 8,16.923825
Fetch, 9,18.818739
Delete, 9,103.72618
Fetch, 10,0.885155
Save, 10,16.239082
Fetch, 11,5.812172
Delete, 11,106.163363
Fetch, 12,0.808723
Save, 12,15.444145
Fetch, 13,6.41997
Delete, 13,104.942515
Fetch, 14,0.810945
Save, 14,15.249784
Fetch, 15,6.310876
Delete, 15,106.571447
Fetch, 16,0.771867
Save, 16,17.130367
Fetch, 17,5.452414
Delete, 17,104.797505
Fetch, 18,0.740712
Save, 18,14.112715
Fetch, 19,6.691905
Delete, 19,99.379603
Fetch, 20,0.772393
Save, 20,17.317195
Fetch, 21,6.670185
Delete, 21,100.510935
Fetch, 22,0.743362
Save, 22,12.458949
Fetch, 23,5.598175
Delete, 23,98.337405
Fetch, 24,0.76518
Save, 24,11.51871
Fetch, 25,6.554682
Delete, 25,98.882323
Fetch, 26,0.71998
Save, 26,16.52623
Fetch, 27,6.477961
Delete, 27,101.000144
Fetch, 28,0.765527
Save, 28,11.5093
Fetch, 29,5.68064
Delete, 29,109.02919
Fetch, 30,0.775289
Save, 30,11.629875
Fetch, 31,8.076515
Delete, 31,103.162079
Fetch, 32,0.790738
Save, 32,13.48296
Fetch, 33,6.376267
Delete, 33,105.330786
Fetch, 34,0.748866
Save, 34,14.241458
Fetch, 35,5.676802
Delete, 35,100.176056
Fetch, 36,0.769188
Save, 36,11.457158
Fetch, 37,6.346848
Delete, 37,104.322988
Fetch, 38,0.756344
Save, 38,13.838199
Fetch, 39,6.318415
Delete, 39,132.945745
Fetch, 40,0.743295
Save, 40,17.047811
Fetch, 41,5.544155
Delete, 41,98.051773
Fetch, 42,0.76607
Save, 42,15.683022
Fetch, 43,6.323192
Delete, 43,100.679596
Fetch, 44,0.749486
Save, 44,11.700764
Fetch, 45,6.485136
Delete, 45,108.717715
Fetch, 46,0.759132
Save, 46,11.376445
Fetch, 47,6.001254
Delete, 47,106.597289
Fetch, 48,0.743949
Save, 48,16.713604
Fetch, 49,6.00294
Delete, 49,104.999096
Fetch, 50,0.749973
Save, 50,12.28395
Fetch, 51,5.831474
Delete, 51,99.388675
Fetch, 52,0.740576
Save, 52,16.624347
Fetch, 53,6.067754
Delete, 53,109.212274
Fetch, 54,0.708859
Save, 54,14.187026
Fetch, 55,6.730434
Delete, 55,107.50917
Fetch, 56,0.766225
Save, 56,13.484891
Fetch, 57,6.346125
Delete, 57,100.782112
Fetch, 58,0.717214
Save, 58,16.846317
Fetch, 59,6.317346
Delete, 59,105.725114
Fetch, 60,0.74273
Save, 60,15.212954
Fetch, 61,5.503415
Delete, 61,108.765662
Fetch, 62,0.736654
Save, 62,13.916388
Fetch, 63,6.243277
Delete, 63,105.574132
Fetch, 64,0.751823
Save, 64,16.894988
Fetch, 65,6.369777
Delete, 65,106.049605
Fetch, 66,0.754772
Save, 66,12.919321
Fetch, 67,5.355377
Delete, 67,99.983897
Fetch, 68,0.779142
Save, 68,16.832212
Fetch, 69,6.346714
Delete, 69,101.494639
Fetch, 70,0.745995
Save, 70,12.155334
Fetch, 71,6.221162
Delete, 71,98.781952
Fetch, 72,0.739088
Save, 72,16.614607
Fetch, 73,5.647801
Delete, 73,101.790341
Fetch, 74,0.727004
Save, 74,11.973929
Fetch, 75,6.118158
Delete, 75,99.074094
Fetch, 76,0.739404
Save, 76,16.940637
Fetch, 77,6.483769
Delete, 77,101.085428
Fetch, 78,0.743876
Save, 78,11.991326
Fetch, 79,5.691972
Delete, 79,105.453364
Fetch, 80,0.74546
Save, 80,13.924483
Fetch, 81,6.38416
Delete, 81,104.882823
Fetch, 82,0.750393
Save, 82,17.044563
Fetch, 83,6.47002
Delete, 83,98.667178
Fetch, 84,0.759104
Save, 84,16.662834
Fetch, 85,5.718306
Delete, 85,107.239739
Fetch, 86,0.794136
Save, 86,15.480429
Fetch, 87,6.236634
Delete, 87,106.458306
Fetch, 88,0.728062
Save, 88,14.693175
Fetch, 89,6.071084
Delete, 89,107.732811
Fetch, 90,0.738117
Save, 90,13.606171
Fetch, 91,5.234626
Delete, 91,108.151558
Fetch, 92,0.700544
Save, 92,13.782408
Fetch, 93,5.840657
Delete, 93,98.954256
Fetch, 94,0.753741
Save, 94,11.637822
Fetch, 95,6.199035
Delete, 95,106.17977
Fetch, 96,0.717425
Save, 96,12.850959
Fetch, 97,5.245202
Delete, 97,107.744802
Fetch, 98,0.757455
Save, 98,13.586647
Fetch, 99,5.90879
Delete, 99,93.440853
Fetch, 100,0.790004
Save, 100,14.129202
Fetch, 101,5.910349
Delete, 101,109.962239
Fetch, 102,0.858665
Save, 102,16.636448
Fetch, 103,5.488363
Delete, 103,104.512624
Fetch, 104,0.704491
Save, 104,16.904458
Fetch, 105,5.87349
Delete, 105,97.503116
Fetch, 106,0.715373
Save, 106,15.852108
Fetch, 107,6.012446
Delete, 107,100.695711
Fetch, 108,0.680249
Save, 108,11.786808
Fetch, 109,5.484594
Delete, 109,99.968629
Fetch, 110,0.720425
Save, 110,16.896467
Fetch, 111,6.241278
Delete, 111,94.682323
Fetch, 112,0.747694
Save, 112,15.01255
Fetch, 113,6.28417
Delete, 113,99.308701
Fetch, 114,0.730668
Save, 114,11.866397
Fetch, 115,5.749409
Delete, 115,99.323687
Fetch, 116,0.721365
Save, 116,17.189128
Fetch, 117,6.566046
Delete, 117,101.054355
Fetch, 118,0.709731
Save, 118,11.949145
Fetch, 119,6.459063
Delete, 119,98.586146
Fetch, 120,0.702995
Save, 120,16.507361
Fetch, 121,5.528658
Delete, 121,102.506953
Fetch, 122,0.681628
Save, 122,16.973786
Fetch, 123,6.003346
Delete, 123,103.112252
Fetch, 124,0.732284
Save, 124,12.038538
Fetch, 125,6.405819
Delete, 125,99.173282
Fetch, 126,0.718321
Save, 126,16.251051
Fetch, 127,6.453594
Delete, 127,101.681288
Fetch, 128,0.714631
Save, 128,11.799037
Fetch, 129,6.043731
Delete, 129,98.163751
Fetch, 130,0.700998
Save, 130,11.127872
Fetch, 131,6.376351
Delete, 131,97.944374
Fetch, 132,0.688979
Save, 132,16.58387
Fetch, 133,6.134399
Delete, 133,102.354751
Fetch, 134,0.720346
Save, 134,11.729723
Fetch, 135,6.133071
Delete, 135,97.455578
Fetch, 136,0.760677
Save, 136,11.291968
Fetch, 137,6.554644
Delete, 137,97.219264
Fetch, 138,0.722929
Save, 138,10.920503
Fetch, 139,5.510484
Delete, 139,98.027382
Fetch, 140,0.693817
Save, 140,11.133616
Fetch, 141,6.49364
Delete, 141,105.456811
Fetch, 142,0.695949
Save, 142,13.195438
Fetch, 143,6.227707
Delete, 143,100.105855
Fetch, 144,0.754042
Save, 144,16.877003
Fetch, 145,5.897417
Delete, 145,102.123235
Fetch, 146,0.728021
Save, 146,11.653151
Fetch, 147,5.626676
Delete, 147,107.803434
Fetch, 148,0.711449
Save, 148,12.505546
Fetch, 149,6.106959
Delete, 149,108.340754
Fetch, 150,0.732983
Save, 150,12.380699
Fetch, 151,6.041858
Delete, 151,106.768619
Fetch, 152,0.701324
Save, 152,13.049696
Fetch, 153,5.390657
Delete, 153,98.757358
Fetch, 154,0.692809
Save, 154,11.837499
Fetch, 155,5.886277
Delete, 155,91.483838
Fetch, 156,0.710328
Save, 156,14.871262
Fetch, 157,6.195716
Delete, 157,98.935224
Fetch, 158,0.686749
Save, 158,11.858941
Fetch, 159,5.429194
Delete, 159,92.520376
Fetch, 160,0.696574
Save, 160,14.634168
Fetch, 161,5.441562
Delete, 161,107.553786
Fetch, 162,0.703533
