Save, 0,141.662285
Fetch, 1,11.347071
Delete, 1,121.874303
Fetch, 2,1.448175
Save, 2,155.74197
Fetch, 3,7.421812
Delete, 3,95.843137
Fetch, 4,1.468566
Save, 4,120.286536
Fetch, 5,7.560838
Delete, 5,95.913104
Fetch, 6,1.231964
Save, 6,120.498609
Fetch, 7,7.348333
Delete, 7,122.62377
Fetch, 8,1.520758
Save, 8,121.228185
Fetch, 9,6.871406
Delete, 9,142.700023
Fetch, 10,1.372157
Save, 10,106.941589
Fetch, 11,6.794517
Delete, 11,124.595429
Fetch, 12,1.291008
Save, 12,108.105902
Fetch, 13,6.654396
Delete, 13,124.215091
Fetch, 14,1.284006
Save, 14,106.177769
Fetch, 15,6.561427
Delete, 15,123.966327
Fetch, 16,1.388584
Save, 16,117.509483
Fetch, 17,5.82894
Delete, 17,97.966578
Fetch, 18,1.488728
Save, 18,117.061628
Fetch, 19,5.851376
Delete, 19,94.583329
Fetch, 20,1.351447
Save, 20,117.333069
Fetch, 21,5.280368
Delete, 21,96.048972
Fetch, 22,1.375392
Save, 22,117.585303
Fetch, 23,5.149085
Delete, 23,94.501393
Fetch, 24,1.243128
Save, 24,144.198532
Fetch, 25,5.319424
Delete, 25,145.018743
Fetch, 26,1.417733
Save, 26,130.478961
Fetch, 27,4.546065
Delete, 27,143.701232
Fetch, 28,1.320211
Save, 28,105.411489
Fetch, 29,4.725583
Delete, 29,118.352846
Fetch, 30,1.371603
Save, 30,106.604969
Fetch, 31,4.275568
Delete, 31,119.143559
Fetch, 32,1.238316
Save, 32,121.740107
Fetch, 33,4.474582
Delete, 33,100.186862
Fetch, 34,1.349763
Save, 34,122.39728
Fetch, 35,4.590491
Delete, 35,93.286036
Fetch, 36,1.408043
Save, 36,121.937448
Fetch, 37,4.393204
Delete, 37,93.808749
Fetch, 38,1.382713
Save, 38,117.881165
Fetch, 39,4.314365
Delete, 39,92.664256
Fetch, 40,1.220427
Save, 40,116.799366
Fetch, 41,4.461974
Delete, 41,118.893748
Fetch, 42,1.214677
Save, 42,105.307483
Fetch, 43,4.537536
Delete, 43,123.303404
Fetch, 44,1.33289
Save, 44,105.34951
Fetch, 45,4.459081
Delete, 45,138.371895
Fetch, 46,1.297955
Save, 46,104.377624
Fetch, 47,4.443189
Delete, 47,123.259861
Fetch, 48,1.301053
Save, 48,127.378984
Fetch, 49,4.332608
Delete, 49,147.487766
Fetch, 50,1.274406
Save, 50,142.139283
Fetch, 51,4.777288
Delete, 51,98.081147
Fetch, 52,1.344109
Save, 52,116.6753
Fetch, 53,3.907285
Delete, 53,98.912456
Fetch, 54,1.366262
Save, 54,117.397917
Fetch, 55,3.981625
Delete, 55,98.29539
Fetch, 56,1.256199
Save, 56,135.595943
Fetch, 57,3.777836
Delete, 57,119.102928
Fetch, 58,1.38865
Save, 58,117.013098
Fetch, 59,3.744525
Delete, 59,118.736768
Fetch, 60,1.437281
Save, 60,105.730358
Fetch, 61,3.933727
Delete, 61,118.451493
Fetch, 62,1.48435
Save, 62,104.533281
Fetch, 63,3.843436
Delete, 63,118.597238
Fetch, 64,1.222172
Save, 64,109.651948
Fetch, 65,3.677114
Delete, 65,123.889906
Fetch, 66,1.295904
Save, 66,121.995355
Fetch, 67,4.080825
Delete, 67,93.034475
Fetch, 68,1.301618
Save, 68,121.581232
Fetch, 69,3.812416
Delete, 69,94.3252
Fetch, 70,1.389757
Save, 70,117.327246
Fetch, 71,4.002215
Delete, 71,112.103599
Fetch, 72,1.342052
Save, 72,141.980709
Fetch, 73,20.552241
Delete, 73,118.141478
Fetch, 74,1.277059
Save, 74,146.539916
Fetch, 75,3.911809
Delete, 75,117.925315
Fetch, 76,1.256079
Save, 76,104.974159
Fetch, 77,4.098353
Delete, 77,117.689093
Fetch, 78,1.458821
Save, 78,105.851736
Fetch, 79,3.514636
Delete, 79,117.26351
Fetch, 80,1.432956
Save, 80,104.048301
Fetch, 81,3.326269
Delete, 81,121.659577
Fetch, 82,1.195664
Save, 82,115.895294
Fetch, 83,3.395754
Delete, 83,114.087305
Fetch, 84,1.313558
Save, 84,115.828719
Fetch, 85,3.50139
Delete, 85,96.930692
Fetch, 86,1.212608
Save, 86,116.044779
Fetch, 87,3.598509
Delete, 87,92.00354
Fetch, 88,1.238136
Save, 88,116.221044
Fetch, 89,3.552374
Delete, 89,92.368394
Fetch, 90,1.301637
Save, 90,115.564442
Fetch, 91,3.289746
Delete, 91,116.812377
Fetch, 92,1.394888
Save, 92,145.45855
Fetch, 93,3.417794
Delete, 93,116.861712
Fetch, 94,1.247429
Save, 94,108.370251
Fetch, 95,3.246088
Delete, 95,145.342941
Fetch, 96,1.283344
Save, 96,133.067623
Fetch, 97,3.375772
Delete, 97,142.022958
Fetch, 98,1.2253
Save, 98,107.219604
Fetch, 99,3.386431
Delete, 99,116.166613
Fetch, 100,1.215249
Save, 100,120.470452
Fetch, 101,3.375646
Delete, 101,91.819328
Fetch, 102,1.36089
Save, 102,119.875908
Fetch, 103,3.279658
Delete, 103,116.099805
Fetch, 104,1.359135
Save, 104,121.099343
Fetch, 105,3.495941
Delete, 105,91.424989
Fetch, 106,1.09834
Save, 106,115.63883
Fetch, 107,3.329631
Delete, 107,104.153329
Fetch, 108,1.203351
Save, 108,115.655426
Fetch, 109,3.412621
Delete, 109,120.33242
Fetch, 110,1.237589
Save, 110,102.883464
Fetch, 111,3.440795
Delete, 111,122.4174
Fetch, 112,1.252181
Save, 112,103.309076
Fetch, 113,3.373775
Delete, 113,122.177828
Fetch, 114,1.281769
Save, 114,103.599241
Fetch, 115,3.23487
Delete, 115,122.221015
Fetch, 116,1.388175
Save, 116,114.346559
Fetch, 117,3.490311
Delete, 117,110.826547
Fetch, 118,1.214353
Save, 118,141.330543
Fetch, 119,3.267074
Delete, 119,121.195734
Fetch, 120,1.272554
Save, 120,137.051823
Fetch, 121,3.371574
Delete, 121,95.688389
Fetch, 122,1.285967
Save, 122,115.476297
Fetch, 123,3.100362
Delete, 123,91.803125
Fetch, 124,1.255543
Save, 124,115.914782
Fetch, 125,3.48263
Delete, 125,116.523522
Fetch, 126,1.417679
Save, 126,103.696192
Fetch, 127,3.354713
Delete, 127,117.960263
Fetch, 128,1.287116
Save, 128,108.916868
Fetch, 129,3.43045
Delete, 129,117.388804
Fetch, 130,1.182816
Save, 130,108.590377
Fetch, 131,3.531195
Delete, 131,117.680244
Fetch, 132,1.08299
Save, 132,107.895249
Fetch, 133,3.127285
Delete, 133,116.502187
Fetch, 134,1.220674
Save, 134,115.726524
