Save, 0,625.716078
Fetch, 1,29.096857
Delete, 1,393.969665
Fetch, 2,1.463965
Save, 2,10636.690104
Fetch, 3,31.580569
Delete, 3,427.203304
Fetch, 4,1.327218
Save, 4,10601.766124
Fetch, 5,25.282215
Delete, 5,460.2216
Fetch, 6,1.363652
Save, 6,10597.769888
Fetch, 7,21.922972
Delete, 7,446.595238
Fetch, 8,1.405636
Save, 8,10639.525618
Fetch, 9,24.856585
Delete, 9,425.039304
Fetch, 10,1.337354
Save, 10,10672.280274
Fetch, 11,22.36874
Delete, 11,416.56996
Fetch, 12,1.320668
Save, 12,10580.912879
Fetch, 13,23.586575
Delete, 13,416.67642
Fetch, 14,1.408193
Save, 14,10586.635882
Fetch, 15,11.845868
Delete, 15,446.854336
Fetch, 16,1.365564
Save, 16,10793.521951
Fetch, 17,11.42191
Delete, 17,417.437353
Fetch, 18,1.266526
Save, 18,10588.619588
Fetch, 19,11.948118
Delete, 19,415.441828
Fetch, 20,1.16542
Save, 20,10585.019587
Fetch, 21,9.580376
Delete, 21,438.806641
Fetch, 22,1.187375
Save, 22,10824.821521
Fetch, 23,17.752896
Delete, 23,412.192275
Fetch, 24,1.272957
Save, 24,10588.591155
Fetch, 25,9.590715
Delete, 25,415.086773
Fetch, 26,2.235543
Save, 26,10591.72493
Fetch, 27,9.692574
Delete, 27,439.935182
Fetch, 28,1.371189
Save, 28,10773.549037
Fetch, 29,10.101188
Delete, 29,419.380469
Fetch, 30,1.374424
Save, 30,10586.554998
Fetch, 31,9.7796
Delete, 31,412.911614
Fetch, 32,1.29665
Save, 32,10583.575401
Fetch, 33,8.608327
Delete, 33,419.941992
Fetch, 34,1.273317
Save, 34,10618.158309
Fetch, 35,8.864304
Delete, 35,443.6242
Fetch, 36,1.249763
Save, 36,10590.303889
Fetch, 37,18.321635
Delete, 37,426.5967
Fetch, 38,1.23114
Save, 38,10582.106318
Fetch, 39,9.625988
Delete, 39,430.862042
Fetch, 40,1.63508
Save, 40,10580.961583
Fetch, 41,5.376687
Delete, 41,425.312736
Fetch, 42,1.473997
Save, 42,10586.654306
Fetch, 43,4.762028
Delete, 43,445.720393
Fetch, 44,1.354491
Save, 44,10626.162185
Fetch, 45,4.773373
Delete, 45,489.029115
Fetch, 46,1.144542
Save, 46,10583.756771
Fetch, 47,4.809981
Delete, 47,418.397312
Fetch, 48,1.047477
Save, 48,10601.743598
Fetch, 49,4.987935
Delete, 49,415.439867
Fetch, 50,1.115375
Save, 50,10707.997078
Fetch, 51,5.223526
Delete, 51,443.340344
Fetch, 52,1.324921
Save, 52,10591.23447
Fetch, 53,4.735369
Delete, 53,442.561499
Fetch, 54,1.212933
Save, 54,10586.780286
Fetch, 55,4.849872
Delete, 55,420.632482
Fetch, 56,1.156884
Save, 56,10811.139225
Fetch, 57,4.708345
Delete, 57,442.427833
Fetch, 58,1.261986
Save, 58,10617.49648
Fetch, 59,4.801073
Delete, 59,444.094877
Fetch, 60,1.159104
Save, 60,10596.565413
Fetch, 61,4.892489
Delete, 61,417.711501
Fetch, 62,1.238449
Save, 62,10803.571012
Fetch, 63,12.830356
Delete, 63,411.074073
