Save, 0,68.245939
Fetch, 1,8.373801
Delete, 1,62.622015
Fetch, 2,1.387038
Save, 2,60.502472
Fetch, 3,4.602594
Delete, 3,66.509469
Fetch, 4,1.43757
Save, 4,60.445852
Fetch, 5,4.379881
Delete, 5,62.16415
Fetch, 6,1.338232
Save, 6,65.147496
Fetch, 7,4.512098
Delete, 7,61.884384
Fetch, 8,1.391279
Save, 8,60.467519
Fetch, 9,4.499315
Delete, 9,66.66832
Fetch, 10,1.514311
Save, 10,60.638249
Fetch, 11,4.913728
Delete, 11,61.977456
Fetch, 12,1.327886
Save, 12,87.570689
Fetch, 13,4.771562
Delete, 13,61.564331
Fetch, 14,1.321534
Save, 14,60.055295
Fetch, 15,4.143755
Delete, 15,67.676392
Fetch, 16,1.487976
Save, 16,59.822592
Fetch, 17,4.047707
Delete, 17,61.554821
Fetch, 18,1.327237
Save, 18,65.112681
Fetch, 19,4.204506
Delete, 19,62.040728
Fetch, 20,1.385589
Save, 20,74.051107
Fetch, 21,5.270504
Delete, 21,65.980548
Fetch, 22,1.410238
Save, 22,59.749478
Fetch, 23,3.948428
Delete, 23,86.786003
Fetch, 24,1.431465
Save, 24,60.197311
Fetch, 25,4.171237
Delete, 25,64.832837
Fetch, 26,1.172475
Save, 26,59.718478
Fetch, 27,3.864651
Delete, 27,62.724553
Fetch, 28,1.405317
Save, 28,58.756281
Fetch, 29,4.716068
Delete, 29,63.515291
Fetch, 30,1.22539
Save, 30,64.010063
Fetch, 31,5.150209
Delete, 31,60.762249
Fetch, 32,1.311808
Save, 32,59.333809
Fetch, 33,3.748319
Delete, 33,65.627399
Fetch, 34,1.439074
Save, 34,74.817808
Fetch, 35,3.788614
Delete, 35,61.252336
Fetch, 36,1.382256
Save, 36,64.434316
Fetch, 37,3.878672
Delete, 37,61.261304
Fetch, 38,1.407718
Save, 38,59.072697
Fetch, 39,3.88838
Delete, 39,66.277848
Fetch, 40,1.292156
Save, 40,58.873984
Fetch, 41,3.553793
Delete, 41,60.881377
Fetch, 42,1.211868
