Save, 3.581144
Fetch, 6.789903
Delete, 31.32431
Fetch, 1.320229
Save, 3.067748
Fetch, 2.858082
Delete, 31.36917
Fetch, 1.45022
Save, 3.048163
Fetch, 2.955755
Delete, 30.842235
Fetch, 1.402334
Save, 3.022028
Fetch, 3.062936
Delete, 31.06757
Fetch, 1.337914
Save, 3.175501
Fetch, 2.943995
Delete, 51.120887
Fetch, 1.488096
Save, 3.176181
Fetch, 2.606749
Delete, 31.171281
Fetch, 1.504361
Save, 3.127478
Fetch, 2.635832
Delete, 31.150529
Fetch, 1.514046
Save, 3.162864
Fetch, 2.597185
Delete, 31.172586
Fetch, 1.383255
Save, 3.137384
Fetch, 2.654028
Delete, 31.339816
Fetch, 1.407272
Save, 4.003279
Fetch, 2.770028
Delete, 30.877218
Fetch, 1.340704
Save, 3.205318
Fetch, 2.714588
Delete, 30.895179
Fetch, 1.360999
Save, 3.126203
Fetch, 2.768735
Delete, 35.638507
Fetch, 1.566689
Save, 3.655008
Fetch, 2.649691
Delete, 48.022276
Fetch, 1.41262
Save, 2.885138
Fetch, 3.216085
Delete, 30.7364
Fetch, 1.491159
Save, 2.888681
Fetch, 2.415899
Delete, 31.129128
Fetch, 1.369787
Save, 2.901751
Fetch, 2.481715
Delete, 31.42434
Fetch, 1.31286
Save, 3.884831
Fetch, 2.44776
Delete, 30.84043
Fetch, 1.510755
Save, 2.810094
Fetch, 2.684867
Delete, 30.68689
Fetch, 1.295243
Save, 2.802461
Fetch, 2.41659
Delete, 35.342133
Fetch, 1.35985
Save, 2.835688
Fetch, 2.290611
Delete, 30.486264
Fetch, 1.423146
Save, 2.849925
Fetch, 2.225077
Delete, 30.569838
Fetch, 1.363327
Save, 2.737926
Fetch, 2.429054
Delete, 30.483407
Fetch, 1.270364
Save, 2.664386
Fetch, 2.424777
Delete, 30.970692
Fetch, 1.372235
Save, 2.919507
Fetch, 2.375772
Delete, 31.043919
Fetch, 1.415814
Save, 2.642882
Fetch, 2.454864
Delete, 30.435149
Fetch, 1.459225
Save, 2.602353
Fetch, 2.432121
Delete, 30.306343
Fetch, 1.573529
Save, 2.67096
Fetch, 2.416139
Delete, 30.496268
Fetch, 1.483465
Save, 3.188476
Fetch, 2.50995
Delete, 31.02502
Fetch, 1.381047
Save, 2.58284
Fetch, 2.278045
Delete, 30.415984
Fetch, 1.459994
Save, 2.69638
Fetch, 2.288644
Delete, 30.332905
Fetch, 1.420386
Save, 2.424037
Fetch, 2.250323
Delete, 34.981423
Fetch, 1.459116
Save, 2.561661
Fetch, 2.270172
Delete, 30.176995
Fetch, 1.455224
Save, 2.391995
Fetch, 2.213715
Delete, 30.314511
Fetch, 1.491207
Save, 2.740139
Fetch, 2.261829
Delete, 44.321408
Fetch, 1.47511
Save, 2.606984
Fetch, 2.064338
Delete, 30.953867
Fetch, 1.457318
Save, 2.384338
Fetch, 2.179123
Delete, 30.203829
Fetch, 1.413084
Save, 2.3368
Fetch, 2.199207
Delete, 30.453933
Fetch, 1.400505
Save, 2.45952
Fetch, 2.161732
Delete, 30.532165
Fetch, 1.548109
Save, 2.504494
Fetch, 2.158539
Delete, 30.188159
Fetch, 1.35274
Save, 2.450545
Fetch, 2.218209
Delete, 30.099419
Fetch, 1.395712
Save, 2.402786
Fetch, 2.178117
Delete, 30.85842
Fetch, 1.392487
Save, 2.440205
Fetch, 2.117721
Delete, 30.30458
Fetch, 1.594767
Save, 2.354641
Fetch, 2.231772
Delete, 35.079805
Fetch, 1.272771
Save, 2.354623
Fetch, 1.92963
Delete, 30.167491
